DATE (MM/DD/YYYY),HST,Global Horizontal [W/m^2],Air Temperature [deg C],Avg Wind Speed @ 10m [m/s]
1/15/2025,19:20,-3.87284,23.99,0.503
1/15/2025,19:21,-3.87286,23.97,0.462
1/15/2025,19:22,-3.87287,23.96,0.289
1/15/2025,19:23,-3.87288,23.94,0
1/15/2025,19:24,-3.87289,23.93,0
1/15/2025,19:25,-3.87290,23.92,0
1/15/2025,19:26,-3.87291,23.91,0
1/15/2025,19:27,-3.86646,23.9,0
1/15/2025,19:28,-3.70510,23.89,0
1/15/2025,19:29,-3.49855,23.87,0
1/15/2025,19:30,-3.48564,23.86,0
1/15/2025,19:31,-3.48564,23.84,0
1/15/2025,19:32,-3.48565,23.83,0.346
1/15/2025,19:33,-3.48565,23.82,0.647
1/15/2025,19:34,-3.49211,23.8,0.773
1/15/2025,19:35,-3.50502,23.78,0.534
1/15/2025,19:36,-3.49214,23.76,0.294
1/15/2025,19:37,-3.48570,23.72,0.433
1/15/2025,19:38,-3.48570,23.69,0.356
1/15/2025,19:39,-3.48573,23.65,0.305
1/15/2025,19:40,-3.48575,23.63,0.408
1/15/2025,19:41,-3.48577,23.59,0.434
1/15/2025,19:42,-3.48580,23.56,0.444
1/15/2025,19:43,-3.48581,23.55,0.65
1/15/2025,19:44,-3.48581,23.55,0.787
1/15/2025,19:45,-3.47933,23.56,0.681
1/15/2025,19:46,-3.14367,23.59,0.658
1/15/2025,19:47,-3.09850,23.61,0.49
1/15/2025,19:48,-3.09850,23.63,0.266
1/15/2025,19:49,-3.09852,23.65,0.446
1/15/2025,19:50,-3.09850,23.66,0.47
1/15/2025,19:51,-3.09849,23.63,0.683
1/15/2025,19:52,-3.09850,23.61,0.596
1/15/2025,19:53,-3.09852,23.59,0.67
1/15/2025,19:54,-3.09852,23.57,0.709
1/15/2025,19:55,-3.09853,23.55,0.66
1/15/2025,19:56,-3.09855,23.58,0.973
1/15/2025,19:57,-3.09210,23.62,0.951
1/15/2025,19:58,-2.82743,23.67,0.915
1/15/2025,19:59,-2.70479,23.71,0.732
1/15/2025,20:00,-2.58860,23.73,0.528
1/15/2025,20:01,-2.68544,23.72,0.462
1/15/2025,20:02,-2.71128,23.7,0.299
1/15/2025,20:03,-2.71131,23.68,0.564
1/15/2025,20:04,-3.00828,23.67,0.737
1/15/2025,20:05,-3.08577,23.67,1.169
1/15/2025,20:06,-3.09871,23.66,1.153
1/15/2025,20:07,-3.09874,23.65,1.094
1/15/2025,20:08,-3.09230,23.63,1.169
1/15/2025,20:09,-2.84054,23.63,1.168
1/15/2025,20:10,-2.71145,23.62,1.086
1/15/2025,20:11,-2.72438,23.61,0.962
1/15/2025,20:12,-2.88580,23.59,0.885
1/15/2025,20:13,-3.09890,23.57,1.098
1/15/2025,20:14,-3.09895,23.55,1.215
1/15/2025,20:15,-3.09899,23.56,1.083
1/15/2025,20:16,-3.09902,23.55,1.042
1/15/2025,20:17,-3.09261,23.54,0.887
1/15/2025,20:18,-3.09908,23.54,1.258
1/15/2025,20:19,-3.06034,23.53,0.875
1/15/2025,20:20,-3.07329,23.53,0.849
1/15/2025,20:21,-3.09912,23.51,0.862
1/15/2025,20:22,-3.09913,23.49,1.217
1/15/2025,20:23,-3.09916,23.48,1.008
1/15/2025,20:24,-3.09915,23.45,0.853
1/15/2025,20:25,-3.09917,23.44,0.918
1/15/2025,20:26,-3.09919,23.44,0.905
1/15/2025,20:27,-3.09922,23.42,0.923
1/15/2025,20:28,-3.09924,23.4,0.792
1/15/2025,20:29,-3.09925,23.39,0.859
1/15/2025,20:30,-3.09927,23.39,0.97
1/15/2025,20:31,-2.95078,23.38,0.768
1/15/2025,20:32,-2.71188,23.38,0.635
1/15/2025,20:33,-2.71189,23.38,0.658
1/15/2025,20:34,-2.71189,23.39,0.715
1/15/2025,20:35,-2.47299,23.39,0.439
1/15/2025,20:36,-2.33094,23.39,0.848
1/15/2025,20:37,-2.32449,23.39,1.04
1/15/2025,20:38,-2.32446,23.37,1.173
1/15/2025,20:39,-2.32446,23.38,0.83
1/15/2025,20:40,-2.32447,23.41,1.075
1/15/2025,20:41,-2.32447,23.42,0.83
1/15/2025,20:42,-2.32448,23.42,0.683
1/15/2025,20:43,-2.26637,23.43,0.619
1/15/2025,20:44,-2.09204,23.43,0.49
1/15/2025,20:45,-1.93708,23.45,0.513
1/15/2025,20:46,-1.93709,23.47,0.256
1/15/2025,20:47,-1.93709,23.49,0.033
1/15/2025,20:48,-1.93708,23.49,0.095
1/15/2025,20:49,-1.93709,23.49,0.838
1/15/2025,20:50,-1.93711,23.49,0.942
1/15/2025,20:51,-1.58844,23.49,1.052
1/15/2025,20:52,-1.54970,23.49,1.441
1/15/2025,20:53,-1.54971,23.51,1.156
1/15/2025,20:54,-1.54971,23.53,1.276
1/15/2025,20:55,-1.35600,23.55,1.315
1/15/2025,20:56,-1.16229,23.57,1.075
1/15/2025,20:57,-1.16229,23.6,1.173
1/15/2025,20:58,-1.16229,23.61,1.173
1/15/2025,20:59,-1.16229,23.63,1.031
1/15/2025,21:00,-1.16229,23.64,1.158
1/15/2025,21:01,-1.16229,23.66,1.122
1/15/2025,21:02,-1.19457,23.67,1.04
1/15/2025,21:03,-1.48515,23.67,1.181
1/15/2025,21:04,-1.54971,23.68,1.624
1/15/2025,21:05,-1.54971,23.69,1.439
1/15/2025,21:06,-1.54971,23.72,1.392
1/15/2025,21:07,-1.54971,23.75,0.866
1/15/2025,21:08,-1.54971,23.75,0.869
1/15/2025,21:09,-1.82090,23.76,0.689
1/15/2025,21:10,-1.93713,23.76,0.302
1/15/2025,21:11,-1.93713,23.75,0.58
1/15/2025,21:12,-2.24062,23.74,0.781
1/15/2025,21:13,-2.15019,23.75,0.611
1/15/2025,21:14,-1.98877,23.76,0.493
1/15/2025,21:15,-1.94358,23.77,0.657
1/15/2025,21:16,-1.93713,23.78,0.714
1/15/2025,21:17,-1.96296,23.77,0.915
1/15/2025,21:18,-1.97587,23.76,1.05
1/15/2025,21:19,-2.09856,23.75,1.003
1/15/2025,21:20,-2.27936,23.75,1.067
1/15/2025,21:21,-2.31810,23.74,0.942
1/15/2025,21:22,-2.32455,23.73,1.325
1/15/2025,21:23,-2.32456,23.72,1.285
1/15/2025,21:24,-2.32457,23.72,1.088
1/15/2025,21:25,-2.32456,23.72,1.15
1/15/2025,21:26,-2.32454,23.72,1.359
1/15/2025,21:27,-2.32454,23.71,1.171
1/15/2025,21:28,-2.32454,23.7,0.982
1/15/2025,21:29,-2.32454,23.69,0.96
1/15/2025,21:30,-2.32454,23.68,1.047
1/15/2025,21:31,-2.32451,23.67,1.071
1/15/2025,21:32,-2.32451,23.66,1.277
1/15/2025,21:33,-2.32451,23.65,1.573
1/15/2025,21:34,-2.32451,23.65,1.478
1/15/2025,21:35,-2.32451,23.66,1.434
1/15/2025,21:36,-2.32451,23.65,1.436
1/15/2025,21:37,-2.33743,23.64,1.308
1/15/2025,21:38,-2.43428,23.63,1.725
1/15/2025,21:39,-2.42137,23.62,1.537
1/15/2025,21:40,-2.40845,23.62,1.099
1/15/2025,21:41,-2.65381,23.61,0.826
1/15/2025,21:42,-2.71192,23.6,1.039
1/15/2025,21:43,-2.71191,23.59,1.375
1/15/2025,21:44,-2.71188,23.58,1.281
1/15/2025,21:45,-2.71189,23.57,1.375
1/15/2025,21:46,-2.71189,23.55,1.034
1/15/2025,21:47,-2.56339,23.55,1.044
1/15/2025,21:48,-2.32449,23.57,1.218
1/15/2025,21:49,-2.32449,23.57,1.235
1/15/2025,21:50,-2.32449,23.57,1.153
1/15/2025,21:51,-2.32446,23.57,1.021
1/15/2025,21:52,-2.32447,23.57,1.204
1/15/2025,21:53,-2.32447,23.58,1.254
1/15/2025,21:54,-2.32448,23.59,1.281
1/15/2025,21:55,-2.32447,23.57,1.331
1/15/2025,21:56,-2.32448,23.6,1.199
1/15/2025,21:57,-2.32449,23.61,1.375
1/15/2025,21:58,-2.32450,23.61,1.442
1/15/2025,21:59,-2.06623,23.62,1.302
1/15/2025,22:00,-1.93710,23.62,1.178
1/15/2025,22:01,-1.93710,23.63,0.936
1/15/2025,22:02,-1.93710,23.61,0.8
1/15/2025,22:03,-1.93709,23.61,0.813
1/15/2025,22:04,-1.93708,23.61,1.129
1/15/2025,22:05,-1.93709,23.61,1.102
1/15/2025,22:06,-1.93709,23.62,1.256
1/15/2025,22:07,-1.93710,23.62,1.16
1/15/2025,22:08,-1.78859,23.63,1.463
1/15/2025,22:09,-1.54968,23.64,1.001
1/15/2025,22:10,-1.54968,23.66,0.903
1/15/2025,22:11,-1.54969,23.66,0.701
1/15/2025,22:12,-1.54969,23.66,1.047
1/15/2025,22:13,-1.54969,23.66,0.913
1/15/2025,22:14,-1.54969,23.66,0.786
1/15/2025,22:15,-1.54969,23.67,0.893
1/15/2025,22:16,-1.54969,23.68,1.044
1/15/2025,22:17,-1.54969,23.69,1.04
1/15/2025,22:18,-1.54969,23.7,1.122
1/15/2025,22:19,-1.54969,23.7,1.098
1/15/2025,22:20,-1.54968,23.7,0.996
1/15/2025,22:21,-1.53029,23.72,0.906
1/15/2025,22:22,-1.51737,23.72,1.062
1/15/2025,22:23,-1.51092,23.73,1.011
1/15/2025,22:24,-1.51738,23.73,0.846
1/15/2025,22:25,-1.51738,23.74,1.039
1/15/2025,22:26,-1.48510,23.74,1.253
1/15/2025,22:27,-1.34950,23.75,1.16
1/15/2025,22:28,-1.40762,23.76,1.218
1/15/2025,22:29,-1.53031,23.76,1.008
1/15/2025,22:30,-1.54968,23.77,0.954
1/15/2025,22:31,-1.54968,23.78,0.911
1/15/2025,22:32,-1.54968,23.78,0.799
1/15/2025,22:33,-1.54968,23.78,0.916
1/15/2025,22:34,-1.54968,23.78,0.715
1/15/2025,22:35,-1.54968,23.78,0.784
1/15/2025,22:36,-1.75631,23.77,0.634
1/15/2025,22:37,-1.93065,23.76,0.513
1/15/2025,22:38,-1.93711,23.76,0.224
1/15/2025,22:39,-1.93710,23.74,0.949
1/15/2025,22:40,-1.93708,23.73,1.042
1/15/2025,22:41,-1.93708,23.73,1.099
1/15/2025,22:42,-1.93709,23.72,1.483
1/15/2025,22:43,-1.93709,23.71,1.628
1/15/2025,22:44,-1.73692,23.7,1.395
1/15/2025,22:45,-1.54967,23.7,1.254
1/15/2025,22:46,-1.54967,23.7,1.174
1/15/2025,22:47,-1.54968,23.69,1.14
1/15/2025,22:48,-1.54968,23.69,0.83
1/15/2025,22:49,-1.54968,23.68,1.042
1/15/2025,22:50,-1.54968,23.67,0.82
1/15/2025,22:51,-1.54968,23.66,1.034
1/15/2025,22:52,-1.55613,23.65,0.915
1/15/2025,22:53,-1.74337,23.63,0.942
1/15/2025,22:54,-1.93708,23.61,1.205
1/15/2025,22:55,-2.02748,23.58,1.243
1/15/2025,22:56,-2.32450,23.54,0.978
1/15/2025,22:57,-2.32451,23.5,0.993
1/15/2025,22:58,-2.32448,23.46,0.748
1/15/2025,22:59,-2.46008,23.42,0.812
1/15/2025,23:00,-2.71190,23.37,1.16
1/15/2025,23:01,-2.71191,23.34,0.921
1/15/2025,23:02,-2.71191,23.31,0.826
1/15/2025,23:03,-2.71192,23.29,1.14
1/15/2025,23:04,-2.71838,23.27,1.053
1/15/2025,23:05,-2.71193,23.26,1.421
1/15/2025,23:06,-2.71193,23.23,1.609
1/15/2025,23:07,-2.71193,23.22,1.718
1/15/2025,23:08,-2.60862,23.21,1.628
1/15/2025,23:09,-2.33097,23.19,1.388
1/15/2025,23:10,-2.33743,23.18,1.094
1/15/2025,23:11,-2.33743,23.17,0.725
1/15/2025,23:12,-2.59571,23.16,1.073
1/15/2025,23:13,-2.71194,23.13,1.08
1/15/2025,23:14,-2.71194,23.13,1.042
1/15/2025,23:15,-2.71194,23.11,1.063
1/15/2025,23:16,-2.83462,23.1,1.258
1/15/2025,23:17,-2.85399,23.08,1.308
1/15/2025,23:18,-2.74423,23.06,1.282
1/15/2025,23:19,-2.71194,23.05,1.044
1/15/2025,23:20,-2.71194,23.03,1.254
1/15/2025,23:21,-2.71194,23.01,1.236
1/15/2025,23:22,-2.71194,23,1.071
1/15/2025,23:23,-2.70548,22.98,0.9
1/15/2025,23:24,-2.66029,22.97,0.951
1/15/2025,23:25,-2.34389,23.01,0.702
1/15/2025,23:26,-2.32449,23.02,0.823
1/15/2025,23:27,-2.33095,23.02,0.903
1/15/2025,23:28,-2.55694,22.99,0.818
1/15/2025,23:29,-2.70542,22.97,0.918
1/15/2025,23:30,-2.71189,22.97,1.052
1/15/2025,23:31,-2.71190,22.98,1.168
1/15/2025,23:32,-2.71192,22.97,1.47
1/15/2025,23:33,-2.71194,22.96,1.367
1/15/2025,23:34,-2.71196,22.95,1.016
1/15/2025,23:35,-2.71198,22.95,1.191
1/15/2025,23:36,-2.60868,22.95,1.127
1/15/2025,23:37,-2.42789,22.93,1.251
1/15/2025,23:38,-2.33104,22.91,1.217
1/15/2025,23:39,-2.32458,22.9,1.251
1/15/2025,23:40,-2.32455,22.88,1.093
1/15/2025,23:41,-2.32456,22.87,1.143
1/15/2025,23:42,-2.32457,22.85,1.173
1/15/2025,23:43,-2.32457,22.83,1.272
1/15/2025,23:44,-2.32459,22.8,0.9
1/15/2025,23:45,-2.32460,22.78,0.751
1/15/2025,23:46,-2.32461,22.75,1.194
1/15/2025,23:47,-2.32461,22.72,1.009
1/15/2025,23:48,-2.32460,22.69,0.694
1/15/2025,23:49,-2.32460,22.66,0.884
1/15/2025,23:50,-2.32460,22.65,0.98
1/15/2025,23:51,-2.22128,22.66,1.53
1/15/2025,23:52,-1.91779,22.67,1.421
1/15/2025,23:53,-1.55618,22.69,1.362
1/15/2025,23:54,-1.54972,22.69,1.428
1/15/2025,23:55,-1.54972,22.7,1.46
1/15/2025,23:56,-1.54971,22.71,1.24
1/15/2025,23:57,-1.54969,22.72,1.155
1/15/2025,23:58,-1.46575,22.72,0.934
1/15/2025,23:59,-1.18810,22.72,1.081
